1025165,SEBR
1025167,SEBR
1025170,SEBR
1025172,ESFD
1025175,SEBR
1025176,ESFD
1025180,ESFD
1025181,NLC
1025187,ESFD
1025190,SEBR
1025195,ESFD
1025204,LCEBR
1025207,NLC
1025212,ES
1025213,ES
1025218,ES
1025220,ESFD
1025222,ES
1025223,ESFD
1025225,ES
1025231,NLC
1025236,ESFD
1025238,ESFD
1025248,ESFD
1025253,ESFD
1025257,ESFD
1025258,ESFD
1025261,ESFD
1025264,SEBR
1025266,SEBR
1025269,ESFD
1025270,SEBR
1025271,ES
1025272,ESFD
1025281,SEBR
1025282,NLC
1025283,ESFD
1025288,ESFD
1025291,LCEBR
1025293,ES
1025294,ESFD
1025296,ESFD
1025299,LCEBR
1025301,ES
1025302,ESFD
1025304,SEBR
1025309,ESFD
1025311,ESFD
1025314,ESFD
1025315,ESFD
1025316,SEBR
1025323,SEBR
1025329,ESFD
1025335,ESFD
1025339,NLC
1025341,SEBR
1025344,ESFD
1025346,ES
1025347,ESFD
1025348,ES
1025353,ES
1025354,NLC
1025356,ESFD
1025358,ES
1025359,NLC
1025364,ES
1025365,ESFD
1025370,ESFD
1025371,ES
1025375,ESFD
1025377,LCEBR
1025385,ES
1025386,ESFD
1025389,ESFD
1025393,ESFD
1025396,LCEBR
1025397,LCEBR
1025399,NLC
10254,ESFD
1025402,SEBR
1025408,NLC
1025411,ESFD
1025427,ESFD
1025433,ESFD
1025438,ES
1025441,ESFD
1025443,ES
1025444,NLC
1025447,ESFD
1025448,ES
1025459,LCEBR
1025464,ESFD
1025467,LCEBR
1025468,ES
1025473,ES
1025478,NLC
1025495,ESFD
1025497,ESFD
10255,ESFD
1025500,LCEBR
1025504,ESFD
1025510,SEBR
1025513,NLC
1025517,SEBR
1025519,ESFD
1025522,LCEBR
1025523,SEBR
1025524,ESFD
1025526,NLC
1025536,NLC
1025549,LCEBR
1025550,ES
1025551,ESFD
1025552,ESFD
1025553,ESFD
1025557,ESFD
1025558,NLC
10256,ESFD
10257,ES
10259,ES
10260,ESFD
10261,ESFD
10264,ES
10266,ESFD
1027,ESFD
10270,ESFD
10271,ESFD
10274,ESFD
10275,ESFD
10279,ES
1028,ESFD
10280,ESFD
10284,SEBR
10286,LCEBR
10287,LCEBR
10288,LCEBR
10289,LCEBR
1029,LCEBR
10293,LCEBR
1029791,LCEBR
10299,LCEBR
103,ES
1030,ESFD
10300,ESFD
10302,LCEBR
10308,NLC
1031,ESFD
10311,SEBR
10312,SEBR
10316,ESFD
10318,ESFD
1032,ESFD
10320,ESFD
10322,LCEBR
10326,LCEBR
1033,SEBR
10333,LCEBR
10335,ESFD
10336,LCEBR
10337,LCEBR
10339,ES
1034,ESFD
10340,LCEBR
10341,LCEBR
10343,ESFD
10347,LCEBR
10348,LCEBR
10349,LCEBR
10350,LCEBR
10351,ESFD
10356,ES
10359,ES
1036,ESFD
10365,ES
10366,ESFD
10367,LCEBR
10368,LCEBR
1037,ESFD
10371,ES
10373,ESFD
10374,ESFD
10376,ESFD
10378,LCEBR
10379,SEBR
10381,LCEBR
10382,ESFD
10383,LCEBR
10388,ESFD
1038934,ESFD
1039,LCEBR
10390,LCEBR
1039148,ESFD
1039180,ESFD
10392,LCEBR
10394,ESFD
104,SEBR
1040,ESFD
10401,LCEBR
10402,LCEBR
10405,SEBR
10408,LCEBR
10412,SEBR
10413,LCEBR
10415,SEBR
10417,LCEBR
10418,LCEBR
10419,LCEBR
1042,NLC
1042016,LCEBR
10421,LCEBR
10422,LCEBR
10423,LCEBR
10426,LCEBR
10428,LCEBR
10429,LCEBR
1043,ESFD
10430,ESFD
1043073,ESFD
10434,LCEBR
10435,ESFD
1043513,LCEBR
10436,ESFD
10437,LCEBR
1044,ESFD
10440,ES
10441,ES
10442,ESFD
10443,LCEBR
10444,LCEBR
10445,ES
10450,LCEBR
10453,ESFD
10455,ES
10456,NLC
10457,NLC
1045767,SEBR
1045770,ESFD
1046,SEBR
10461,LCEBR
10463,SEBR
10464,LCEBR
10469,ES
1047,LCEBR
10470,NLC
1047075,LCEBR
10474,LCEBR
10476,ESFD
10477,LCEBR
10478,LCEBR
10480,SEBR
10481,LCEBR
10485,LCEBR
10486,LCEBR
10487,LCEBR
10488,LCEBR
10489,LCEBR
1049,LCEBR
10492,LCEBR
10497,LCEBR
1050,LCEBR
10502,ESFD
10503,SEBR
10504,ESFD
10509,LCEBR
1051,ES
10510,LCEBR
10517,LCEBR
10518,LCEBR
10519,LCEBR
1052,ESFD
10520,ESFD
10521,ESFD
10523,LCEBR
10525,LCEBR
10527,ESFD
10528,ESFD
10529,ESFD
1053,ESFD
10530,ESFD
10531,ESFD
10532,ESFD
10533,LCEBR
1054,ESFD
10543,LCEBR
10547,ES
1055,LCEBR
10550,LCEBR
10552,LCEBR
10553,LCEBR
10554,ESFD
10555,LCEBR
10556,LCEBR
10558,ESFD
1055908,ESFD
1055940,ESFD
1055994,ESFD
1056004,ES
1056366,ESFD
10564,ES
10566,LCEBR
1056702,SEBR
10569,ES
1056920,LCEBR
1056955,ESFD
1056985,ES
1057,ESFD
1057015,LCEBR
10572,LCEBR
1057286,LCEBR
1057320,ES
10577,LCEBR
1058,LCEBR
10580,ESFD
10581,SEBR
1058119,ESFD
1058171,ESFD
10582,ESFD
1058331,ESFD
10584,ESFD
1058490,ES
1058623,LCEBR
1058689,ESFD
1059094,LCEBR
10596,ESFD
1059621,ESFD
10598,ESFD
10600,ESFD
10601,ES
1060435,ESFD
10607,ESFD
10608,ESFD
10609,ESFD
1060967,LCEBR
1061,ESFD
1061054,NLC
10611,ESFD
1061123,ESFD
10614,LCEBR
10615,LCEBR
10616,LCEBR
1061766,ESFD
1061769,SEBR
10618,LCEBR
1061855,ES
1061861,SEBR
1062,ES
10621,LCEBR
1062162,ESFD
10622,SEBR
1062206,ES
10623,LCEBR
1062306,ESFD
10624,NLC
10626,SEBR
1062652,LCEBR
10627,LCEBR
10628,ESFD
1062842,LCEBR
10629,ESFD
1062989,ES
10630,ESFD
1063003,ES
10631,ESFD
1063156,ES
1063174,SEBR
10632,ESFD
1063280,ESFD
10633,ESFD
1063388,ESFD
10634,NLC
10635,ESFD
1063566,NLC
1063581,ESFD
10636,NLC
1063661,ES
1063670,LCEBR
1063678,ESFD
10637,ESFD
1063752,ES
1063764,SEBR
10638,ESFD
1063914,ESFD
1064228,ESFD
1064244,NLC
10644,LCEBR
1064469,LCEBR
1064484,NLC
10645,ESFD
1064554,SEBR
10646,ESFD
1064667,ESFD
1064690,ES
10647,ESFD
1064719,ESFD
1064731,LCEBR
1064843,ES
1064892,ESFD
10649,ES
1065,SEBR
10651,NLC
1065190,ESFD
1065204,ESFD
1065288,ESFD
10653,ES
1065301,NLC
1065359,ESFD
1065405,LCEBR
1065514,LCEBR
1065577,LCEBR
1065609,ESFD
1065668,LCEBR
1065741,ESFD
1065753,SEBR
1065783,ES
1065793,LCEBR
10658,SEBR
10659,ESFD
1065918,ESFD
